cycle,core_id,sched_id,warp_id,age,warp_id_feat,cta_id,stream_id_hash,inst_in_pipeline,inst_in_buffer,issued_inst_in_pipeline,stores_outstanding,completed_threads,active_thread_count,completion_ratio,inst_miss,membar_waiting,n_atomic,stores_done,done_exit,last_fetch_age,waiting_status,scoreboard_stall,pipeline_stall_ratio,age_squared,age_pipeline_interaction,ibuffer_empty,score,recent_ipc
38563,30,3,3,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,1.0000,4.141000,3.346368
38563,30,3,7,7.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,1.0000,3.901000,3.346368
38563,30,3,11,11.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.0000,0.0000,1.0000,3.629000,3.346368
38563,30,3,15,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,0.0000,1.0000,3.325000,3.346368
38564,30,3,3,3.0000,3.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9.0000,6.0000,0.0000,4.501000,3.346368
38564,30,3,7,7.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,1.0000,3.901000,3.346368
38564,30,3,11,11.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.0000,0.0000,1.0000,3.629000,3.346368
38564,30,3,15,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,0.0000,1.0000,3.325000,3.346368
38565,30,3,3,3.0000,3.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.5000,9.0000,6.0000,0.0000,2.531000,3.346368
38565,30,3,7,7.0000,7.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,49.0000,14.0000,0.0000,4.341000,3.346368
